site,safra,material,ciclo,epoca,rain_q1.low,rain_q1.med,rain_q1.high,rain_q2.norain,rain_q2.low,rain_q2.med,rain_q3.norain,rain_q3.low,rain_q4.low,rain_q4.med,rain_q4.high,depth,PH_CACL2,PH_AGUA,MO_GDM3,P_meh_MG_DM3,P_res_MG_DM3,K_MG_DM3,CA_CMOLCDM3,MG_CMOLCDM3,AL_CMOLCDM3,H_Al_CMOLCDM3,SOM_BASES,CTC,SAT_BASES,S_MG_DM3,ZN_MG_DM3,B_MG_DM3,CU_MG_DM3,MN_MG_DM3,FE_MG_DM3,REL_CAMG,SATPOR_K,SATPOR_CA,SATPOR_MG,SATPOR_H,SATDE_AL,ARGILA,productivity
dourados,2017-2018,f,115,2,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,59.0667
dourados,2017-2018,s,116.5,2,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,58.8667
dourados,2017-2018,s,116.5,2,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,58.8667
dourados,2017-2018,n,122,2,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,58.5667
dourados,2017-2018,n,122,2,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,58.5667
dourados,2017-2018,m,117.5,2,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,58.5333
dourados,2017-2018,m,117.5,2,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,58.5333
dourados,2017-2018,c,112.5,2,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,58.2667
dourados,2017-2018,c,112.5,2,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,58.2667
dourados,2017-2018,t,109,2,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,57.0333
dourados,2017-2018,t,109,2,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,57.0333
dourados,2017-2018,n,122,2,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,56.2667
dourados,2017-2018,n,122,2,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,56.2667
dourados,2017-2018,n,103.5,1,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,55.3
dourados,2017-2018,n,103.5,1,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,55.3
dourados,2017-2018,a,104.5,1,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,55.1333
dourados,2017-2018,a,104.5,1,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,55.1333
dourados,2017-2018,a,106.5,1,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,54.7667
dourados,2017-2018,a,106.5,1,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,54.7667
dourados,2017-2018,t,104.5,1,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,54.4333
dourados,2017-2018,t,104.5,1,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,54.4333
dourados,2017-2018,a,111,1,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,51.9667
dourados,2017-2018,a,111,1,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,51.9667
dourados,2017-2018,b,105,1,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,50.6333
dourados,2017-2018,b,105,1,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,50.6333
dourados,2017-2018,m,110,1,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,81.2667
dourados,2017-2018,m,110,1,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,81.2667
dourados,2017-2018,s,104.5,1,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,80.6333
dourados,2017-2018,s,104.5,1,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,80.6333
dourados,2017-2018,m,111,1,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,80.2333
dourados,2017-2018,m,111,1,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,80.2333
dourados,2017-2018,h,106.5,1,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,80.2
dourados,2017-2018,h,106.5,1,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,80.2
dourados,2017-2018,n,108,1,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,80.1667
dourados,2017-2018,n,108,1,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,80.1667
dourados,2017-2018,m,107,1,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,79.6667
dourados,2017-2018,m,107,1,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,79.6667
dourados,2017-2018,b,110,1,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,79.3
dourados,2017-2018,b,110,1,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,79.3
dourados,2017-2018,n,111,1,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,78.3667
dourados,2017-2018,n,111,1,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,78.3667
dourados,2017-2018,b,110.5,1,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,78.3333
dourados,2017-2018,b,110.5,1,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,78.3333
dourados,2017-2018,n,103.5,1,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,76.1667
dourados,2017-2018,n,103.5,1,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,76.1667
dourados,2017-2018,b,110,1,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,76.0667
dourados,2017-2018,b,110,1,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,76.0667
dourados,2017-2018,a,101,1,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,75.6
dourados,2017-2018,a,101,1,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,75.6
dourados,2017-2018,b,108.5,1,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,73.7333
dourados,2017-2018,b,108.5,1,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,73.7333
dourados,2017-2018,t,104,1,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,72.4
dourados,2017-2018,t,104,1,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,72.4
dourados,2017-2018,b,111.5,1,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,72.3667
dourados,2017-2018,b,111.5,1,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,72.3667
dourados,2017-2018,a,109.5,1,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,72.0667
dourados,2017-2018,a,109.5,1,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,72.0667
dourados,2017-2018,c,109,1,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,71.6
dourados,2017-2018,c,109,1,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,71.6
dourados,2017-2018,t,111.5,1,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,70
dourados,2017-2018,t,111.5,1,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,70
dourados,2017-2018,t,109,1,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,69.6667
dourados,2017-2018,t,109,1,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,69.6667
dourados,2017-2018,b,104.5,1,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,68.1667
dourados,2017-2018,b,104.5,1,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,68.1667
dourados,2017-2018,b,97,1,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,67.6333
dourados,2017-2018,b,97,1,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,67.6333
dourados,2017-2018,t,97,1,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,67.5333
dourados,2017-2018,t,97,1,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,67.5333
dourados,2017-2018,t,105.5,1,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,65.8333
dourados,2017-2018,t,105.5,1,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,65.8333
dourados,2017-2018,a,109,1,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,63.9667
dourados,2017-2018,a,109,1,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,63.9667
dourados,2017-2018,f,131,1,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,62.9667
dourados,2017-2018,f,131,1,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,62.9667
dourados,2017-2018,m,108.5,3,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,62.3667
dourados,2017-2018,m,108.5,3,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,62.3667
dourados,2017-2018,f,115,3,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,59.3
dourados,2017-2018,f,115,3,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,59.3
dourados,2017-2018,t,113,3,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,54.9963
dourados,2017-2018,t,113,3,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,54.9963
dourados,2017-2018,b,130,1,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,66.3023
dourados,2017-2018,b,130,1,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,66.3023
dourados,2017-2018,t,130,1,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,65.9
dourados,2017-2018,t,130,1,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,65.9
dourados,2017-2018,m,125,1,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,65.4
dourados,2017-2018,m,125,1,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,65.4
dourados,2017-2018,n,121,1,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,65.3
dourados,2017-2018,n,121,1,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,65.3
dourados,2017-2018,t,130,1,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,64
dourados,2017-2018,t,130,1,0,1,0,0,1,0,1,0,0,0,1,20-40,4.7,5.5,20.4,1.6,52.88,0.03,3.2,0.8,0.4,5,4.1,9.1,44.7,47.3,1.3,0.29,8.9,51.2,26.2,3.8,0.3,35.2,9.2,50.8,4.5,62.3,64
dourados,2017-2018,a,133.5,1,0,1,0,0,1,0,1,0,0,0,1,00-20,5,5.7,27.4,11.8,52.88,0.22,5.3,1.4,0,5.7,6.9,12.7,54.8,23.7,2.5,0.37,12.1,79.5,24.1,3.7,1.7,41.8,11.2,45.2,0,60.2,62.4667
