material,site,ciclo,safra,epoca,rain_q1.low,rain_q1.med,rain_q1.high,rain_q2.norain,rain_q2.low,rain_q2.med,rain_q3.norain,rain_q3.low,rain_q4.low,rain_q4.med,rain_q4.high,productivity
fp,caarapó,113,2010-2011,2,0,0,1,1,0,0,1,0,1,0,0,59.3
br,sãogabrieldooeste,117,2010-2011,2,0,0,1,1,0,0,1,0,1,0,0,60
br,caarapó,102,2010-2011,2,0,0,1,1,0,0,1,0,1,0,0,59
sy,caarapó,116,2010-2011,2,0,0,1,1,0,0,1,0,1,0,0,57.9
na,caarapó,117,2010-2011,2,0,0,1,1,0,0,1,0,1,0,0,52.6
vm,caarapó,108,2010-2011,2,0,0,1,1,0,0,1,0,1,0,0,42.9
br,caarapó,104,2010-2011,2,0,0,1,1,0,0,1,0,1,0,0,79.8
br,caarapó,122,2010-2011,2,0,0,1,1,0,0,1,0,1,0,0,75.6
fp,caarapó,119,2010-2011,2,0,0,1,1,0,0,1,0,1,0,0,74.3
na,caarapó,99,2010-2011,2,0,0,1,1,0,0,1,0,1,0,0,71
5g,sãogabrieldooeste,121,2010-2011,2,0,0,1,1,0,0,1,0,1,0,0,46.8
fu,sãogabrieldooeste,116,2010-2011,2,0,0,1,1,0,0,1,0,1,0,0,46.7
an,sãogabrieldooeste,111,2010-2011,2,0,0,1,1,0,0,1,0,1,0,0,46.6
sy,caarapó,119,2010-2011,2,0,0,1,1,0,0,1,0,1,0,0,67.3
ns,riobrilhante,113,2010-2011,2,0,0,1,1,0,0,1,0,1,0,0,69.4
fp,maracaju,114,2010-2011,2,0,0,1,1,0,0,1,0,1,0,0,60.8
na,caarapó,101,2010-2011,2,0,0,1,1,0,0,1,0,1,0,0,60.9
vm,caarapó,120,2010-2011,2,0,0,1,1,0,0,1,0,1,0,0,58.6
vm,caarapó,104,2010-2011,2,0,0,1,1,0,0,1,0,1,0,0,46.2
na,caarapó,111,2010-2011,2,0,0,1,1,0,0,1,0,1,0,0,67.2
vm,naviraí,116,2010-2011,2,0,0,1,1,0,0,1,0,1,0,0,43.1
fp,caarapó,100,2010-2011,2,0,0,1,1,0,0,1,0,1,0,0,65.1
cd,sãogabrieldooeste,102,2010-2011,2,0,0,1,1,0,0,1,0,1,0,0,45.9
cd,sãogabrieldooeste,100,2010-2011,2,0,0,1,1,0,0,1,0,1,0,0,46
sy,sãogabrieldooeste,95,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,49
ft,sãogabrieldooeste,104,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,44.9
br,naviraí,103,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,54.3
fu,naviraí,102,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,53
br,naviraí,106,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,52.9
ft,naviraí,103,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,81.4
cd,naviraí,106,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,76.8
fp,naviraí,111,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,74.9
vt,naviraí,105,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,74.5
5d,sidrolândia,95,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,66.5
br,aralmoreira,104,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,52.1
sy,dourados,94,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,43
sy,naviraí,88,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,64.6
do,naviraí,97,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,64.4
na,naviraí,100,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,63.7
br,caarapó,110,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,69.9
br,dourados,94,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,59.6
br,dourados,102,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,56.8
cd,sãogabrieldooeste,118,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,46.6
an,sonora,101,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,59.6
br,sonora,100,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,58.8
m6,naviraí,91,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,55.7
sy,naviraí,110,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,54.8
br,naviraí,100,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,53.9
5g,sonora,100,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,55.8
na,sonora,109,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,55.7
do,naviraí,103,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,68.4
br,sãogabrieldooeste,110,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,51.8
fp,naviraí,113,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,67.7
br,naviraí,100,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,67.6
tm,caarapó,91,2010-2011,4,0,0,1,1,0,0,1,0,1,0,0,62.9
cd,sãogabrieldooeste,94,2010-2011,4,0,0,1,1,0,0,1,0,1,0,0,47.5
br,caarapó,99,2010-2011,4,0,0,1,1,0,0,1,0,1,0,0,67.4
ig,caarapó,96,2010-2011,4,0,0,1,1,0,0,1,0,1,0,0,67.3
br,caarapó,97,2010-2011,4,0,0,1,1,0,0,1,0,1,0,0,66
na,maracaju,93,2010-2011,4,0,0,1,1,0,0,1,0,1,0,0,52.2
na,caarapó,88,2010-2011,4,0,0,1,1,0,0,1,0,1,0,0,64.8
br,sãogabrieldooeste,93,2010-2011,4,0,0,1,1,0,0,1,0,1,0,0,48.9
ig,naviraí,101,2010-2011,4,0,0,1,1,0,0,1,0,1,0,0,53.9
na,riobrilhante,94,2010-2011,4,0,0,1,1,0,0,1,0,1,0,0,61.4
cd,riobrilhante,102,2010-2011,4,0,0,1,1,0,0,1,0,1,0,0,52.9
tm,sãogabrieldooeste,94,2010-2011,4,0,0,1,1,0,0,1,0,1,0,0,52.5
st,sãogabrieldooeste,103,2010-2011,4,0,0,1,1,0,0,1,0,1,0,0,48.4
sy,riobrilhante,105,2010-2011,4,0,0,1,1,0,0,1,0,1,0,0,71.9
do,caarapó,90,2010-2011,4,0,0,1,1,0,0,1,0,1,0,0,70.5
na,naviraí,98,2010-2011,4,0,0,1,1,0,0,1,0,1,0,0,63.3
tm,caarapó,93,2010-2011,4,0,0,1,1,0,0,1,0,1,0,0,67.2
br,aralmoreira,88,2010-2011,4,0,0,1,1,0,0,1,0,1,0,0,64.3
br,sãogabrieldooeste,96,2010-2011,4,0,0,1,1,0,0,1,0,1,0,0,44.4
br,maracaju,105,2010-2011,4,0,0,1,1,0,0,1,0,1,0,0,51.1
em,naviraí,104,2010-2011,4,0,0,1,1,0,0,1,0,1,0,0,68.9
ft,dourados,106,2010-2011,4,0,0,1,1,0,0,1,0,1,0,0,46
cd,naviraí,111,2010-2011,4,0,0,1,1,0,0,1,0,1,0,0,67.1
br,aralmoreira,109,2010-2011,4,0,0,1,1,0,0,1,0,1,0,0,49.1
ms,aralmoreira,114,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,48.9
tm,riobrilhante,109,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,72
sy,naviraí,113,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,64.2
na,sãogabrieldooeste,110,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,53.2
br,aralmoreira,112,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,55.3
st,sonora,111,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,56.5
na,riobrilhante,109,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,58.1
br,sonora,110,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,54.4
sy,sãogabrieldooeste,113,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,50.4
sy,sãogabrieldooeste,104,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,50.2
vm,riobrilhante,104,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,63.4
vm,sãogabrieldooeste,102,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,49.7
br,maracaju,110,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,49.3
m6,naviraí,121,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,63.5
br,riobrilhante,102,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,62.5
sy,sãogabrieldooeste,110,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,51
br,sãogabrieldooeste,105,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,50.8
sy,sonora,106,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,53.2
sy,riobrilhante,104,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,61.7
sy,caarapó,103,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,67.3
na,sãogabrieldooeste,105,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,55.9
fp,aralmoreira,108,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,72.4
br,sãogabrieldooeste,96,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,57.1
br,naviraí,100,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,73.3
m6,maracaju,100,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,71
ft,aralmoreira,96,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,50.9
br,sãogabrieldooeste,97,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,57.4
cd,naviraí,106,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,55.2
br,riobrilhante,93,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,60.4
br,aralmoreira,118,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,67.7
na,naviraí,120,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,62.6
br,aralmoreira,112,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,56.4
br,sãogabrieldooeste,112,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,57.1
br,aralmoreira,115,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,55.3
br,naviraí,99,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,67.9
fu,sãogabrieldooeste,120,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,50.2
na,maracaju,106,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,42.1
cd,aralmoreira,114,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,55.9
an,sãogabrieldooeste,112,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,57.9
ns,sãogabrieldooeste,108,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,56.5
br,aralmoreira,118,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,45
vm,caarapó,113,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,59.2
br,maracaju,104,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,43.3
ms,maracaju,125.5,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,47.1
vm,aralmoreira,93,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,67.9
br,naviraí,110,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,67.4
na,sãogabrieldooeste,119,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,57.9
tm,naviraí,105,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,58.1
ft,caarapó,104,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,60.4
na,sãogabrieldooeste,119,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,58.7
ft,sidrolândia,113,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,64.9
sy,aralmoreira,96,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,65.6
sy,sidrolândia,121,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,64.2
tm,sidrolândia,102,2010-2011,3,0,0,1,1,0,0,1,0,1,0,0,64.7
vm,caarapó,116,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,69.8
br,aralmoreira,114.5,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,37.7
m6,maracaju,113,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,68
tm,caarapó,126,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,74.5
tm,antôniojoão,110,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,37.2
ig,aralmoreira,109,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,39.2
ig,antôniojoão,124,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,41
ft,caarapó,104,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,76
br,antôniojoão,116,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,37.7
br,maracaju,115,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,66.3
br,caarapó,116,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,61.3
vt,riobrilhante,115,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,64.6
em,riobrilhante,104.5,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,57.5
br,sãogabrieldooeste,115.5,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,63.5
cd,aralmoreira,107,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,39.8
ft,maracaju,104,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,57.6
br,antôniojoão,137,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,38.1
sy,aralmoreira,105,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,44.3
na,sãogabrieldooeste,117,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,64.2
br,riobrilhante,113,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,58.2
sy,maracaju,110,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,68.3
br,aralmoreira,114,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,40.2
vm,maracaju,111,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,63.1
tm,dourados,122,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,48.5
cd,maracaju,115,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,67
cd,caarapó,142,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,69.7
br,maracaju,130,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,68
br,maracaju,138,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,64.1
br,caarapó,135,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,81.5
fp,naviraí,135,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,25
do,maracaju,138,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,63.7
do,dourados,140,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,48.6
br,aralmoreira,128,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,56.9
sy,antôniojoão,125,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,39.9
br,maracaju,120,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,67.7
br,maracaju,113,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,65.8
vm,sãogabrieldooeste,138,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,64.4
br,maracaju,135,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,64.3
vm,caarapó,120,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,63.8
ns,riobrilhante,124,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,41.8
ns,caarapó,138,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,62.9
ig,riobrilhante,142,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,53.5
ms,dourados,125,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,39.3
tm,sãogabrieldooeste,105,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,62.9
cd,maracaju,135,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,56.5
sy,maracaju,108,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,55.8
vt,antôniojoão,131,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,41.6
fp,sãogabrieldooeste,138,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,64.8
cd,aralmoreira,135,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,24
br,caarapó,109,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,66.6
sy,maracaju,112,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,68.7
cd,dourados,128,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,40.4
vm,dourados,127,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,50.9
in,riobrilhante,105,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,57.1
ex,maracaju,132,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,67.6
br,riobrilhante,103,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,69.6
br,caarapó,139,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,66.3
br,dourados,111,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,42.9
tm,dourados,128,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,42.8
ig,sãogabrieldooeste,111,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,66.5
vt,dourados,112,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,53.8
cd,aralmoreira,104,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,56.4
br,aralmoreira,111,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,36.8
ns,antôniojoão,105,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,43.6
tm,dourados,112,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,42
sy,maracaju,103,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,69.2
br,riobrilhante,110,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,67
do,naviraí,103,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,26.1
br,antôniojoão,104,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,44.7
br,maracaju,103,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,53.8
br,aralmoreira,137,2011-2012,1,0,0,0,0,0,0,0,0,0,0,1,40.2
na,caarapó,134,2011-2012,1,0,0,0,0,0,0,0,0,0,0,1,64.4
in,maracaju,137,2011-2012,1,0,0,0,0,0,0,0,0,0,0,1,54.1
ns,maracaju,129,2011-2012,1,0,0,0,0,0,0,0,0,0,0,1,66.6
vt,maracaju,129,2011-2012,1,0,0,0,0,0,0,0,0,0,0,1,65.4
na,antôniojoão,129,2011-2012,1,0,0,0,0,0,0,0,0,0,0,1,45
tm,maracaju,141,2011-2012,1,0,0,0,0,0,0,0,0,0,0,1,65.3
tm,aralmoreira,117,2011-2012,1,0,0,0,0,0,0,0,0,0,0,1,49.4
cd,antôniojoão,119,2011-2012,1,0,0,0,0,0,0,0,0,0,0,1,39.5
98,sãogabrieldooeste,137,2011-2012,1,0,0,0,0,0,0,0,0,0,0,1,55.6
tm,sãogabrieldooeste,129,2011-2012,1,0,0,0,0,0,0,0,0,0,0,1,65.8
ns,antôniojoão,134,2011-2012,1,0,0,0,0,0,0,0,0,0,0,1,38.6
tm,sãogabrieldooeste,132,2011-2012,1,0,0,0,0,0,0,0,0,0,0,1,63.9
na,caarapó,127,2011-2012,1,0,0,0,0,0,0,0,0,0,0,1,72.4
br,antôniojoão,137,2011-2012,1,0,0,0,0,0,0,0,0,0,0,1,40
br,riobrilhante,121,2011-2012,1,0,0,0,0,0,0,0,0,0,0,1,49.3
sy,maracaju,119,2011-2012,1,0,0,0,0,0,0,0,0,0,0,1,50.2
sy,sãogabrieldooeste,129,2011-2012,1,0,0,0,0,0,0,0,0,0,0,1,48.5
vm,maracaju,129,2011-2012,1,0,0,0,0,0,0,0,0,0,0,1,55.9
br,sãogabrieldooeste,129,2011-2012,1,0,0,0,0,0,0,0,0,0,0,1,78
br,maracaju,119,2011-2012,1,0,0,0,0,0,0,0,0,0,0,1,54.6
ns,caarapó,117,2011-2012,1,0,0,0,0,0,0,0,0,0,0,1,53.4
cd,riobrilhante,117,2011-2012,1,0,0,0,0,0,0,0,0,0,0,1,64.3
sy,aralmoreira,149,2011-2012,1,0,0,0,0,0,0,0,0,0,0,1,45
vm,maracaju,141,2011-2012,1,0,0,0,0,0,0,0,0,0,0,1,57.5
cd,aralmoreira,119,2011-2012,1,0,0,0,0,0,0,0,0,0,0,1,54.4
br,aralmoreira,149,2011-2012,1,0,0,0,0,0,0,0,0,0,0,1,53.9
fp,caarapó,152,2011-2012,1,0,0,0,0,0,0,0,0,0,0,1,71
cd,riobrilhante,115,2011-2012,1,0,0,0,0,0,0,0,0,0,0,1,49.7
sy,maracaju,115,2011-2012,1,0,0,0,0,0,0,0,0,0,0,1,58.7
ms,maracaju,112,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,57.3
sy,naviraí,112,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,25.4
sy,antôniojoão,119,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,52.5
br,antôniojoão,112,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,52
do,dourados,112,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,46.7
ns,maracaju,114,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,57.4
br,aralmoreira,112,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,42.7
vm,antôniojoão,125,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,50.2
br,maracaju,115,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,58.7
br,aralmoreira,115,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,26.9
do,maracaju,112,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,64.6
na,caarapó,112,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,77.5
ig,sãogabrieldooeste,112,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,79.5
in,maracaju,122,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,51.1
br,dourados,115,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,46.5
ns,antôniojoão,112,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,49.6
br,antôniojoão,112,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,48.7
ms,riobrilhante,130,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,66.7
ex,naviraí,122,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,31.4
ig,maracaju,137,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,63
br,maracaju,112,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,68
ns,aralmoreira,137,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,54.3
m6,naviraí,115,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,19.8
ro,maracaju,112,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,69.9
tm,aralmoreira,112,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,42.9
br,naviraí,112,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,26.6
br,dourados,109,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,43.1
br,riobrilhante,123,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,55
vt,aralmoreira,123,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,61.2
tm,aralmoreira,112,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,59.5
do,riobrilhante,137,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,57.1
cd,antôniojoão,119,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,50.3
tm,aralmoreira,125,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,54.6
br,aralmoreira,94,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,51.9
sy,aralmoreira,142,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,51.8
ex,riobrilhante,112,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,52.4
br,aralmoreira,127,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,48.1
na,aralmoreira,115,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,46.3
na,aralmoreira,120,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,59.2
do,antôniojoão,127,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,31.8
ft,maracaju,115,2011-2012,2,0,0,0,0,0,0,0,0,0,0,1,69
ro,aralmoreira,104,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,52.4
ns,aralmoreira,104,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,50.6
na,antôniojoão,127,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,24.4
na,riobrilhante,104,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,54.4
sy,caarapó,124,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,54.7
do,naviraí,122,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,30.9
cd,maracaju,114,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,48.5
vt,riobrilhante,107,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,51.6
ns,maracaju,104,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,58.5
br,riobrilhante,104,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,50.1
sy,dourados,107,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,43.5
ft,antôniojoão,117,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,40
ro,maracaju,94,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,55.1
br,antôniojoão,104,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,38.8
ns,maracaju,104,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,54.9
sy,maracaju,124,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,58
br,antôniojoão,104,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,38.6
vt,maracaju,129,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,51.8
sy,antôniojoão,111,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,37.8
br,aralmoreira,104,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,34.5
ms,maracaju,129,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,48.5
sy,antôniojoão,134,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,37.9
br,antôniojoão,124,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,35.4
tm,antôniojoão,122,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,32
br,maracaju,111,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,66.5
ns,antôniojoão,127,2011-2012,3,0,0,0,0,0,0,0,0,0,0,1,31.5
fp,aralmoreira,125,2011-2012,1,0,0,0,0,0,0,0,0,0,0,1,49.7
vt,caarapó,127,2011-2012,1,0,0,0,0,0,0,0,0,0,0,1,56.2
na,aralmoreira,130,2011-2012,1,0,0,0,0,0,0,0,0,0,0,1,51.2
br,antôniojoão,116,2011-2012,1,0,0,0,0,0,0,0,0,0,0,1,59.5
tm,naviraí,125,2011-2012,1,0,0,0,0,0,0,0,0,0,0,1,31.8
fp,riobrilhante,124,2011-2012,1,0,0,0,0,0,0,0,0,0,0,1,52.9
br,antôniojoão,120,2011-2012,1,0,0,0,0,0,0,0,0,0,0,1,40.4
cd,aralmoreira,130,2011-2012,1,0,0,0,0,0,0,0,0,0,0,1,29.6
na,maracaju,115,2011-2012,1,0,0,0,0,0,0,0,0,0,0,1,60
vt,naviraí,124,2011-2012,1,0,0,0,0,0,0,0,0,0,0,1,26.2
tm,antôniojoão,124,2011-2012,1,0,0,0,0,0,0,0,0,0,0,1,52.5
