site,material,depth,rain_q1.low,rain_q1.med,rain_q1.high,rain_q2.norain,rain_q2.low,rain_q2.med,rain_q3.norain,rain_q3.low,rain_q4.low,rain_q4.med,rain_q4.high,PH_CACL2,PH_AGUA,MO_GDM3,P_meh_MG_DM3,P_res_MG_DM3,K_MG_DM3,CA_CMOLCDM3,MG_CMOLCDM3,AL_CMOLCDM3,H_Al_CMOLCDM3,SOM_BASES,CTC,SAT_BASES,S_MG_DM3,ZN_MG_DM3,B_MG_DM3,CU_MG_DM3,MN_MG_DM3,FE_MG_DM3,REL_CAMG,SATPOR_K,SATPOR_CA,SATPOR_MG,SATPOR_H,SATDE_AL,ARGILA,productivity
bonito,2b,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,128.3
bonito,2b,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,128.3
bonito,fo,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,89.4
bonito,fo,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,89.4
bonito,ns,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,136.3
bonito,ns,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,136.3
bonito,ns,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,141.2
bonito,ns,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,141.2
bonito,st,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,130.5
bonito,st,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,130.5
bonito,bg,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,133.9
bonito,bg,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,133.9
bonito,mg,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,112.7
bonito,mg,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,112.7
bonito,dk,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,136.6
bonito,dk,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,136.6
bonito,dk,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,144
bonito,dk,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,144
bonito,su,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,133.4
bonito,su,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,133.4
bonito,sw,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,103.4
bonito,sw,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,103.4
bonito,fe,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,130.4
bonito,fe,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,130.4
bonito,s8,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,133.9
bonito,s8,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,133.9
bonito,30,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,147.9
bonito,30,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,147.9
bonito,mg,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,128.7
bonito,mg,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,128.7
bonito,ad,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,158.8
bonito,ad,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,158.8
bonito,p3,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,145.6
bonito,p3,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,145.6
bonito,2b,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,130.8
bonito,2b,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,130.8
bonito,ag,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,106.3
bonito,ag,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,106.3
bonito,sw,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,118.4
bonito,sw,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,118.4
bonito,bg,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,91.6
bonito,bg,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,91.6
bonito,lg,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,141
bonito,lg,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,141
bonito,rb,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,139.3
bonito,rb,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,139.3
bonito,bg,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,131.5
bonito,bg,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,131.5
bonito,rb,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,124.7
bonito,rb,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,124.7
bonito,ag,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,131.3
bonito,ag,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,131.3
bonito,as,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,128.6
bonito,as,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,128.6
bonito,de,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,140.2
bonito,de,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,140.2
bonito,lg,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,135.7
bonito,lg,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,135.7
bonito,dk,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,157
bonito,dk,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,157
bonito,ad,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,117.6
bonito,ad,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,117.6
bonito,lg,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,131.8
bonito,lg,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,131.8
bonito,mg,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,144.1
bonito,mg,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,144.1
bonito,bg,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,136.5
bonito,bg,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,136.5
bonito,xb,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,101.3
bonito,xb,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,101.3
bonito,90,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,81.3
bonito,90,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,81.3
bonito,bg,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,122.2
bonito,bg,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,122.2
bonito,lg,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,116.3
bonito,lg,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,116.3
bonito,as,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,123.4
bonito,as,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,123.4
bonito,as,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,132.7
bonito,as,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,132.7
bonito,mg,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,132.3
bonito,mg,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,132.3
bonito,p3,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,122.5
bonito,p3,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,122.5
bonito,2b,00-20,0,1,0,0,1,0,1,0,0,0,1,4.8,5.6,39,11.97,32,0.3,6.6,2.2,0,4.5,9.1,13.6,67,7,1.2,0.24,1.5,22.9,26,3,0.52,53,19.53,32.1,0,34,120.5
bonito,2b,20-40,0,1,0,0,1,0,1,0,0,0,1,5.3,5.9,31,11,11,0.11,6.8,2,0,3.2,8.9,12.1,73,26,0.6,0.15,1.2,10.8,11,3.4,1.7,53,18.57,29.14,0,38.9,120.5
dourados,7b,20-40,0,0,1,1,0,0,0,1,0,0,1,5.6,6.3,28.7,2.4,15.6,0.13,4.8,2.6,0,3.1,7.5,11.6,70.6,73,8.8,0.3,12.6,95.8,88.26,1.8,1.2,44.8,24.5,29.4,0,56.1,47.9
dourados,7b,00-20,0,0,1,1,0,0,0,1,0,0,1,5.7,6.3,40,3.4,10,0.38,7.4,3.6,0,3.3,11.3,14.6,77.7,10,2.8,0.53,17.4,88.2,20.2,2,2.6,50.4,24.7,22.3,0,54,47.9
dourados,ag,20-40,0,0,1,1,0,0,0,1,0,0,1,5.6,6.3,28.7,2.4,15.6,0.13,4.8,2.6,0,3.1,7.5,11.6,70.6,73,8.8,0.3,12.6,95.8,88.26,1.8,1.2,44.8,24.5,29.4,0,56.1,39.9
dourados,ag,00-20,0,0,1,1,0,0,0,1,0,0,1,5.7,6.3,40,3.4,10,0.38,7.4,3.6,0,3.3,11.3,14.6,77.7,10,2.8,0.53,17.4,88.2,20.2,2,2.6,50.4,24.7,22.3,0,54,39.9
dourados,ag,20-40,0,0,1,1,0,0,0,1,0,0,1,5.6,6.3,28.7,2.4,15.6,0.13,4.8,2.6,0,3.1,7.5,11.6,70.6,73,8.8,0.3,12.6,95.8,88.26,1.8,1.2,44.8,24.5,29.4,0,56.1,17.9
dourados,ag,00-20,0,0,1,1,0,0,0,1,0,0,1,5.7,6.3,40,3.4,10,0.38,7.4,3.6,0,3.3,11.3,14.6,77.7,10,2.8,0.53,17.4,88.2,20.2,2,2.6,50.4,24.7,22.3,0,54,17.9
dourados,rb,20-40,0,0,1,1,0,0,0,1,0,0,1,5.6,6.3,28.7,2.4,15.6,0.13,4.8,2.6,0,3.1,7.5,11.6,70.6,73,8.8,0.3,12.6,95.8,88.26,1.8,1.2,44.8,24.5,29.4,0,56.1,35.4
dourados,rb,00-20,0,0,1,1,0,0,0,1,0,0,1,5.7,6.3,40,3.4,10,0.38,7.4,3.6,0,3.3,11.3,14.6,77.7,10,2.8,0.53,17.4,88.2,20.2,2,2.6,50.4,24.7,22.3,0,54,35.4
dourados,de,20-40,0,0,1,1,0,0,0,1,0,0,1,5.6,6.3,28.7,2.4,15.6,0.13,4.8,2.6,0,3.1,7.5,11.6,70.6,73,8.8,0.3,12.6,95.8,88.26,1.8,1.2,44.8,24.5,29.4,0,56.1,16.9
dourados,de,00-20,0,0,1,1,0,0,0,1,0,0,1,5.7,6.3,40,3.4,10,0.38,7.4,3.6,0,3.3,11.3,14.6,77.7,10,2.8,0.53,17.4,88.2,20.2,2,2.6,50.4,24.7,22.3,0,54,16.9
dourados,p4,20-40,0,0,1,1,0,0,1,0,1,0,0,5.6,6.3,28.7,2.4,15.6,0.13,4.8,2.6,0,3.1,7.5,11.6,70.6,73,8.8,0.3,12.6,95.8,88.26,1.8,1.2,44.8,24.5,29.4,0,56.1,96.7
dourados,p4,00-20,0,0,1,1,0,0,1,0,1,0,0,5.7,6.3,40,3.4,10,0.38,7.4,3.6,0,3.3,11.3,14.6,77.7,10,2.8,0.53,17.4,88.2,20.2,2,2.6,50.4,24.7,22.3,0,54,96.7
dourados,ag,20-40,0,0,1,1,0,0,0,1,0,0,1,5.6,6.3,28.7,2.4,15.6,0.13,4.8,2.6,0,3.1,7.5,11.6,70.6,73,8.8,0.3,12.6,95.8,88.26,1.8,1.2,44.8,24.5,29.4,0,56.1,47.9
dourados,ag,00-20,0,0,1,1,0,0,0,1,0,0,1,5.7,6.3,40,3.4,10,0.38,7.4,3.6,0,3.3,11.3,14.6,77.7,10,2.8,0.53,17.4,88.2,20.2,2,2.6,50.4,24.7,22.3,0,54,47.9
dourados,as,20-40,0,0,1,1,0,0,0,1,0,0,1,5.6,6.3,28.7,2.4,15.6,0.13,4.8,2.6,0,3.1,7.5,11.6,70.6,73,8.8,0.3,12.6,95.8,88.26,1.8,1.2,44.8,24.5,29.4,0,56.1,28.5
dourados,as,00-20,0,0,1,1,0,0,0,1,0,0,1,5.7,6.3,40,3.4,10,0.38,7.4,3.6,0,3.3,11.3,14.6,77.7,10,2.8,0.53,17.4,88.2,20.2,2,2.6,50.4,24.7,22.3,0,54,28.5
dourados,bx,20-40,0,0,1,1,0,0,0,1,0,0,1,5.6,6.3,28.7,2.4,15.6,0.13,4.8,2.6,0,3.1,7.5,11.6,70.6,73,8.8,0.3,12.6,95.8,88.26,1.8,1.2,44.8,24.5,29.4,0,56.1,37.3
dourados,bx,00-20,0,0,1,1,0,0,0,1,0,0,1,5.7,6.3,40,3.4,10,0.38,7.4,3.6,0,3.3,11.3,14.6,77.7,10,2.8,0.53,17.4,88.2,20.2,2,2.6,50.4,24.7,22.3,0,54,37.3
dourados,p3,20-40,0,0,1,1,0,0,1,0,1,0,0,5.6,6.3,28.7,2.4,15.6,0.13,4.8,2.6,0,3.1,7.5,11.6,70.6,73,8.8,0.3,12.6,95.8,88.26,1.8,1.2,44.8,24.5,29.4,0,56.1,88.2
dourados,p3,00-20,0,0,1,1,0,0,1,0,1,0,0,5.7,6.3,40,3.4,10,0.38,7.4,3.6,0,3.3,11.3,14.6,77.7,10,2.8,0.53,17.4,88.2,20.2,2,2.6,50.4,24.7,22.3,0,54,88.2
dourados,cd,20-40,0,0,1,1,0,0,1,0,1,0,0,5.6,6.3,28.7,2.4,15.6,0.13,4.8,2.6,0,3.1,7.5,11.6,70.6,73,8.8,0.3,12.6,95.8,88.26,1.8,1.2,44.8,24.5,29.4,0,56.1,88.4
dourados,cd,00-20,0,0,1,1,0,0,1,0,1,0,0,5.7,6.3,40,3.4,10,0.38,7.4,3.6,0,3.3,11.3,14.6,77.7,10,2.8,0.53,17.4,88.2,20.2,2,2.6,50.4,24.7,22.3,0,54,88.4
dourados,as,20-40,0,0,1,1,0,0,0,1,0,0,1,5.6,6.3,28.7,2.4,15.6,0.13,4.8,2.6,0,3.1,7.5,11.6,70.6,73,8.8,0.3,12.6,95.8,88.26,1.8,1.2,44.8,24.5,29.4,0,56.1,16.3
dourados,as,00-20,0,0,1,1,0,0,0,1,0,0,1,5.7,6.3,40,3.4,10,0.38,7.4,3.6,0,3.3,11.3,14.6,77.7,10,2.8,0.53,17.4,88.2,20.2,2,2.6,50.4,24.7,22.3,0,54,16.3
dourados,dg,20-40,0,0,1,1,0,0,0,1,0,0,1,5.6,6.3,28.7,2.4,15.6,0.13,4.8,2.6,0,3.1,7.5,11.6,70.6,73,8.8,0.3,12.6,95.8,88.26,1.8,1.2,44.8,24.5,29.4,0,56.1,18.8
